1	1	74,927	-6,856	-50,265
1	2	74,925	-6,859	-50,235
1	3	74,925	-6,863	-50,202
1	4	74,926	-6,868	-50,132
1	5	74,929	-6,87	-50,094
1	6	74,932	-6,872	-50,057
1	7	74,936	-6,872	-50,021
1	8	74,94	-6,872	-49,987
1	9	74,95	-6,87	-49,929
1	10	74,955	-6,868	-49,906
1	11	74,959	-6,866	-49,887
1	12	74,963	-6,862	-49,872
1	13	74,966	-6,858	-49,861
1	14	74,97	-6,847	-49,852
1	15	74,971	-6,84	-49,853
1	16	74,972	-6,833	-49,855
1	17	74,973	-6,825	-49,86
1	18	74,974	-6,818	-49,867
1	19	74,976	-6,803	-49,883
1	20	74,978	-6,797	-49,893
1	21	74,98	-6,791	-49,905
1	22	74,981	-6,785	-49,92
1	23	74,983	-6,78	-49,935
1	24	74,984	-6,772	-49,975
1	25	74,984	-6,769	-49,998
1	26	74,984	-6,767	-50,022
1	27	74,983	-6,766	-50,047
1	28	74,982	-6,765	-50,072
1	29	74,98	-6,765	-50,119
1	30	74,978	-6,764	-50,141
1	31	74,976	-6,763	-50,159
1	32	74,975	-6,761	-50,174
1	33	74,973	-6,758	-50,185
1	34	74,97	-6,748	-50,197
1	35	74,969	-6,742	-50,198
1	36	74,968	-6,734	-50,197
1	37	74,967	-6,726	-50,193
1	38	74,966	-6,717	-50,189
1	39	74,961	-6,696	-50,181
1	40	74,958	-6,683	-50,177
1	41	74,954	-6,668	-50,173
1	42	74,949	-6,652	-50,169
1	43	74,944	-6,633	-50,164
1	44	74,93	-6,593	-50,156
1	45	74,923	-6,574	-50,152
1	46	74,916	-6,555	-50,147
1	47	74,91	-6,539	-50,14
1	48	74,905	-6,525	-50,133
1	49	74,899	-6,507	-50,113
1	50	74,899	-6,503	-50,101
1	51	74,901	-6,502	-50,087
1	52	74,905	-6,503	-50,071
1	53	74,911	-6,506	-50,054
1	54	74,928	-6,517	-50,02
1	55	74,938	-6,524	-50,003
1	56	74,949	-6,532	-49,986
1	57	74,961	-6,54	-49,969
1	58	74,972	-6,549	-49,952
1	59	74,992	-6,566	-49,917
1	60	74,999	-6,574	-49,899
1	61	75,003	-6,583	-49,882
1	62	75,005	-6,591	-49,865
1	63	75,004	-6,598	-49,851
1	64	74,994	-6,61	-49,83
1	65	74,985	-6,613	-49,825
1	66	74,975	-6,614	-49,822
1	67	74,963	-6,613	-49,822
1	68	74,951	-6,61	-49,823
1	69	74,925	-6,599	-49,826
1	70	74,913	-6,592	-49,827
1	71	74,902	-6,585	-49,827
1	72	74,893	-6,579	-49,824
1	73	74,884	-6,574	-49,82
1	74	74,872	-6,569	-49,805
1	75	74,867	-6,569	-49,795
1	76	74,864	-6,572	-49,782
1	77	74,861	-6,576	-49,768
1	78	74,859	-6,581	-49,752
1	79	74,858	-6,596	-49,713
1	80	74,86	-6,605	-49,691
1	81	74,862	-6,614	-49,667
1	82	74,865	-6,623	-49,643
1	83	74,869	-6,632	-49,617
1	84	74,881	-6,649	-49,565
1	85	74,889	-6,657	-49,54
1	86	74,897	-6,663	-49,516
1	87	74,906	-6,667	-49,494
1	88	74,915	-6,67	-49,475
1	89	74,932	-6,669	-49,443
1	90	74,941	-6,667	-49,43
1	91	74,948	-6,664	-49,42
1	92	74,955	-6,661	-49,411
1	93	74,962	-6,658	-49,405
1	94	74,973	-6,654	-49,399
1	95	74,978	-6,653	-49,399
1	96	74,982	-6,654	-49,401
1	97	74,985	-6,655	-49,404
1	98	74,988	-6,658	-49,408
1	99	74,992	-6,665	-49,42
1	100	74,993	-6,671	-49,428
1	101	74,995	-6,677	-49,436
1	102	74,996	-6,685	-49,445
1	103	74,997	-6,693	-49,456
1	104	74,999	-6,714	-49,48
1	105	74,999	-6,726	-49,495
1	106	75	-6,737	-49,51
1	107	75	-6,747	-49,526
1	108	74,999	-6,757	-49,543
1	109	74,998	-6,773	-49,578
1	110	74,996	-6,779	-49,597
1	111	74,994	-6,784	-49,616
1	112	74,992	-6,788	-49,634
1	113	74,989	-6,792	-49,653
1	114	74,982	-6,795	-49,689
1	115	74,978	-6,795	-49,707
1	116	74,974	-6,794	-49,724
1	117	74,969	-6,791	-49,742
1	118	74,964	-6,787	-49,759
1	119	74,956	-6,778	-49,794
1	120	74,953	-6,773	-49,812
1	121	74,95	-6,771	-49,83
1	122	74,948	-6,769	-49,849
1	123	74,947	-6,77	-49,867
1	124	74,946	-6,779	-49,901
1	125	74,946	-6,786	-49,914
1	126	74,946	-6,795	-49,926
1	127	74,946	-6,804	-49,935
1	128	74,945	-6,813	-49,943
1	129	74,943	-6,833	-49,952
1	130	74,942	-6,844	-49,955
1	131	74,94	-6,855	-49,959
1	132	74,939	-6,867	-49,963
1	133	74,939	-6,879	-49,967
1	134	74,941	-6,903	-49,975
1	135	74,944	-6,915	-49,98
1	136	74,948	-6,925	-49,984
1	137	74,952	-6,935	-49,988
1	138	74,958	-6,943	-49,991
1	139	74,969	-6,954	-49,993
1	140	74,975	-6,956	-49,991
1	141	74,98	-6,955	-49,987
1	142	74,984	-6,952	-49,982
1	143	74,988	-6,947	-49,974
1	144	74,991	-6,937	-49,955
1	145	74,99	-6,932	-49,945
1	146	74,987	-6,93	-49,935
1	147	74,983	-6,93	-49,926
1	148	74,978	-6,93	-49,918
1	149	74,963	-6,934	-49,906
1	150	74,955	-6,936	-49,901
1	151	74,947	-6,936	-49,896
1	152	74,938	-6,936	-49,891
1	153	74,93	-6,935	-49,886
1	154	74,916	-6,933	-49,873
1	155	74,909	-6,932	-49,867
1	156	74,903	-6,932	-49,861
1	157	74,897	-6,931	-49,856
1	158	74,892	-6,93	-49,852
1	159	74,884	-6,924	-49,851
1	160	74,882	-6,919	-49,853
1	161	74,882	-6,913	-49,857
1	162	74,883	-6,905	-49,862
1	163	74,886	-6,897	-49,868
1	164	74,896	-6,877	-49,882
1	165	74,902	-6,866	-49,89
1	166	74,909	-6,855	-49,898
1	167	74,917	-6,843	-49,906
1	168	74,925	-6,831	-49,915
1	169	74,941	-6,81	-49,932
1	170	74,949	-6,801	-49,941
1	171	74,957	-6,795	-49,95
1	172	74,965	-6,79	-49,958
1	173	74,972	-6,789	-49,967
1	174	74,986	-6,791	-49,982
1	175	74,991	-6,795	-49,989
1	176	74,996	-6,801	-49,994
1	177	75	-6,808	-49,997
1	178	75,004	-6,815	-49,999
1	179	75,01	-6,832	-49,994
1	180	75,013	-6,841	-49,987
1	181	75,015	-6,848	-49,977
1	182	75,017	-6,855	-49,963
1	183	75,017	-6,861	-49,948
1	184	75,013	-6,868	-49,911
1	185	75,009	-6,87	-49,89
1	186	75,004	-6,87	-49,868
1	187	74,998	-6,87	-49,846
1	188	74,991	-6,868	-49,823
1	189	74,975	-6,86	-49,781
1	190	74,968	-6,853	-49,759
1	191	74,961	-6,844	-49,739
1	192	74,954	-6,835	-49,719
1	193	74,948	-6,824	-49,7
1	194	74,937	-6,806	-49,663
1	195	74,934	-6,798	-49,644
1	196	74,931	-6,793	-49,627
1	197	74,929	-6,789	-49,61
1	198	74,929	-6,788	-49,593
1	199	74,931	-6,791	-49,564
1	200	74,932	-6,795	-49,553
1	201	74,935	-6,8	-49,543
1	202	74,937	-6,806	-49,537
1	203	74,94	-6,812	-49,533
1	204	74,945	-6,825	-49,533
1	205	74,947	-6,831	-49,535
1	206	74,95	-6,836	-49,539
1	207	74,952	-6,841	-49,543
1	208	74,955	-6,846	-49,546
1	209	74,959	-6,855	-49,554
1	210	74,96	-6,859	-49,558
1	211	74,961	-6,864	-49,561
1	212	74,962	-6,869	-49,563
1	213	74,962	-6,874	-49,564
1	214	74,961	-6,886	-49,563
1	215	74,959	-6,892	-49,561
1	216	74,957	-6,898	-49,556
1	217	74,955	-6,904	-49,55
1	218	74,951	-6,91	-49,542
1	219	74,942	-6,924	-49,52
1	220	74,936	-6,933	-49,506
1	221	74,93	-6,943	-49,489
1	222	74,925	-6,955	-49,468
1	223	74,919	-6,968	-49,447
1	224	74,91	-6,999	-49,397
1	225	74,907	-7,015	-49,372
1	226	74,904	-7,031	-49,348
1	227	74,902	-7,046	-49,327
1	228	74,901	-7,059	-49,308
1	229	74,899	-7,079	-49,286
1	230	74,899	-7,088	-49,282
1	231	74,9	-7,095	-49,282
1	232	74,901	-7,101	-49,287
1	233	74,902	-7,108	-49,297
1	234	74,905	-7,122	-49,324
1	235	74,907	-7,129	-49,341
1	236	74,91	-7,137	-49,359
1	237	74,914	-7,145	-49,376
1	238	74,918	-7,153	-49,392
1	239	74,927	-7,171	-49,422
1	240	74,932	-7,182	-49,434
1	241	74,937	-7,193	-49,445
