1	1	74,543	1,07	-8,546
1	2	74,562	1,04	-8,637
1	3	74,608	0,981	-8,801
1	4	74,63	0,95	-8,875
1	5	74,652	0,918	-8,945
1	6	74,671	0,885	-9,011
1	7	74,688	0,851	-9,075
1	8	74,709	0,78	-9,2
1	9	74,713	0,743	-9,264
1	10	74,714	0,705	-9,327
1	11	74,71	0,667	-9,393
1	12	74,704	0,627	-9,459
1	13	74,685	0,543	-9,595
1	14	74,673	0,498	-9,665
1	15	74,661	0,45	-9,736
1	16	74,649	0,4	-9,808
1	17	74,638	0,347	-9,881
1	18	74,618	0,235	-10,032
1	19	74,61	0,174	-10,108
1	20	74,604	0,111	-10,186
1	21	74,598	0,044	-10,265
1	22	74,593	-0,025	-10,345
1	23	74,583	-0,177	-10,507
1	24	74,577	-0,256	-10,588
1	25	74,569	-0,337	-10,67
1	26	74,56	-0,417	-10,751
1	27	74,549	-0,496	-10,831
1	28	74,522	-0,642	-10,984
1	29	74,509	-0,707	-11,057
1	30	74,496	-0,767	-11,128
1	31	74,484	-0,822	-11,195
1	32	74,474	-0,874	-11,26
1	33	74,461	-0,969	-11,385
1	34	74,458	-1,015	-11,447
1	35	74,456	-1,062	-11,508
1	36	74,455	-1,109	-11,569
1	37	74,455	-1,158	-11,632
1	38	74,458	-1,259	-11,759
1	39	74,46	-1,311	-11,823
1	40	74,463	-1,364	-11,886
1	41	74,467	-1,419	-11,948
1	42	74,471	-1,475	-12,007
1	43	74,482	-1,589	-12,118
1	44	74,489	-1,646	-12,169
1	45	74,498	-1,702	-12,218
1	46	74,508	-1,757	-12,267
1	47	74,521	-1,81	-12,314
1	48	74,553	-1,912	-12,409
1	49	74,569	-1,962	-12,457
1	50	74,586	-2,014	-12,506
1	51	74,602	-2,068	-12,553
1	52	74,616	-2,125	-12,599
1	53	74,637	-2,25	-12,682
1	54	74,644	-2,318	-12,716
1	55	74,649	-2,388	-12,746
1	56	74,652	-2,461	-12,771
1	57	74,655	-2,536	-12,793
1	58	74,658	-2,694	-12,829
1	59	74,66	-2,776	-12,845
1	60	74,661	-2,861	-12,86
1	61	74,662	-2,949	-12,872
1	62	74,662	-3,04	-12,883
1	63	74,658	-3,228	-12,892
1	64	74,653	-3,324	-12,889
1	65	74,646	-3,421	-12,879
1	66	74,638	-3,518	-12,863
1	67	74,629	-3,615	-12,838
1	68	74,61	-3,809	-12,766
1	69	74,602	-3,905	-12,719
1	70	74,596	-4,002	-12,667
1	71	74,591	-4,098	-12,61
1	72	74,588	-4,193	-12,551
1	73	74,585	-4,386	-12,433
1	74	74,585	-4,482	-12,377
1	75	74,583	-4,579	-12,324
1	76	74,581	-4,677	-12,275
1	77	74,578	-4,775	-12,23
1	78	74,57	-4,969	-12,145
1	79	74,567	-5,063	-12,104
1	80	74,563	-5,155	-12,062
1	81	74,562	-5,245	-12,018
1	82	74,561	-5,331	-11,972
1	83	74,563	-5,493	-11,87
1	84	74,567	-5,57	-11,813
1	85	74,573	-5,643	-11,753
1	86	74,58	-5,714	-11,689
1	87	74,588	-5,783	-11,622
1	88	74,602	-5,921	-11,479
1	89	74,606	-5,991	-11,404
1	90	74,607	-6,061	-11,327
1	91	74,605	-6,13	-11,248
1	92	74,601	-6,199	-11,169
1	93	74,588	-6,327	-11,011
1	94	74,581	-6,385	-10,932
1	95	74,574	-6,439	-10,854
1	96	74,568	-6,491	-10,776
1	97	74,563	-6,539	-10,7
1	98	74,554	-6,631	-10,551
1	99	74,549	-6,675	-10,479
1	100	74,544	-6,72	-10,409
1	101	74,54	-6,765	-10,342
1	102	74,535	-6,81	-10,277
1	103	74,529	-6,9	-10,157
1	104	74,527	-6,943	-10,103
1	105	74,526	-6,984	-10,052
1	106	74,526	-7,022	-10,006
1	107	74,527	-7,057	-9,964
1	108	74,531	-7,116	-9,89
1	109	74,534	-7,141	-9,858
1	110	74,536	-7,166	-9,828
1	111	74,539	-7,19	-9,8
1	112	74,542	-7,213	-9,772
1	113	74,548	-7,264	-9,717
1	114	74,551	-7,29	-9,688
1	115	74,554	-7,317	-9,658
1	116	74,557	-7,343	-9,626
1	117	74,56	-7,369	-9,594
1	118	74,566	-7,416	-9,526
1	119	74,57	-7,438	-9,491
1	120	74,574	-7,458	-9,457
1	121	74,578	-7,476	-9,423
1	122	74,582	-7,494	-9,391
1	123	74,592	-7,524	-9,33
1	124	74,598	-7,537	-9,301
1	125	74,605	-7,549	-9,273
1	126	74,612	-7,56	-9,245
1	127	74,619	-7,569	-9,217
1	128	74,635	-7,579	-9,158
1	129	74,642	-7,58	-9,126
1	130	74,649	-7,577	-9,092
1	131	74,655	-7,57	-9,056
1	132	74,662	-7,559	-9,018
1	133	74,672	-7,529	-8,938
1	134	74,676	-7,509	-8,896
1	135	74,679	-7,488	-8,853
1	136	74,68	-7,464	-8,811
1	137	74,678	-7,439	-8,77
