1	1	86,257	-9,137	-24,076
1	2	86,246	-9,125	-24,098
1	3	86,235	-9,113	-24,118
1	4	86,223	-9,101	-24,138
1	5	86,201	-9,077	-24,175
1	6	86,192	-9,066	-24,193
1	7	86,184	-9,055	-24,21
1	8	86,177	-9,045	-24,228
1	9	86,171	-9,036	-24,245
1	10	86,161	-9,022	-24,277
1	11	86,155	-9,016	-24,293
1	12	86,15	-9,012	-24,307
1	13	86,144	-9,009	-24,321
1	14	86,138	-9,007	-24,334
1	15	86,124	-9,006	-24,361
1	16	86,117	-9,008	-24,374
1	17	86,111	-9,011	-24,387
1	18	86,105	-9,016	-24,401
1	19	86,101	-9,022	-24,415
1	20	86,099	-9,038	-24,441
1	21	86,1	-9,048	-24,453
1	22	86,103	-9,06	-24,464
1	23	86,106	-9,072	-24,476
1	24	86,111	-9,086	-24,485
1	25	86,122	-9,114	-24,503
1	26	86,128	-9,129	-24,51
1	27	86,134	-9,144	-24,517
1	28	86,14	-9,158	-24,523
1	29	86,147	-9,173	-24,529
1	30	86,158	-9,2	-24,539
1	31	86,164	-9,214	-24,544
1	32	86,17	-9,227	-24,549
1	33	86,176	-9,24	-24,554
1	34	86,182	-9,253	-24,56
1	35	86,192	-9,281	-24,571
1	36	86,197	-9,296	-24,576
1	37	86,201	-9,31	-24,581
1	38	86,204	-9,325	-24,586
1	39	86,206	-9,34	-24,59
1	40	86,207	-9,368	-24,599
1	41	86,207	-9,382	-24,603
1	42	86,207	-9,394	-24,606
1	43	86,206	-9,406	-24,61
1	44	86,206	-9,416	-24,613
1	45	86,208	-9,433	-24,619
1	46	86,21	-9,439	-24,622
1	47	86,213	-9,444	-24,623
1	48	86,215	-9,447	-24,624
1	49	86,217	-9,45	-24,624
1	50	86,219	-9,454	-24,623
1	51	86,218	-9,456	-24,622
1	52	86,217	-9,457	-24,621
1	53	86,215	-9,457	-24,62
1	54	86,213	-9,457	-24,618
1	55	86,209	-9,456	-24,615
1	56	86,208	-9,455	-24,612
1	57	86,207	-9,454	-24,61
1	58	86,207	-9,453	-24,607
1	59	86,207	-9,453	-24,604
1	60	86,207	-9,454	-24,599
1	61	86,207	-9,455	-24,596
1	62	86,206	-9,458	-24,593
1	63	86,204	-9,46	-24,589
1	64	86,202	-9,463	-24,584
1	65	86,195	-9,469	-24,572
1	66	86,191	-9,472	-24,565
1	67	86,185	-9,475	-24,558
1	68	86,18	-9,477	-24,55
1	69	86,174	-9,479	-24,542
1	70	86,163	-9,481	-24,526
1	71	86,158	-9,481	-24,519
1	72	86,154	-9,481	-24,512
1	73	86,15	-9,481	-24,506
1	74	86,148	-9,481	-24,501
1	75	86,144	-9,481	-24,492
1	76	86,144	-9,482	-24,489
1	77	86,144	-9,482	-24,486
1	78	86,143	-9,481	-24,484
1	79	86,143	-9,48	-24,482
1	80	86,143	-9,476	-24,48
1	81	86,142	-9,474	-24,479
1	82	86,141	-9,471	-24,478
1	83	86,141	-9,468	-24,476
1	84	86,141	-9,466	-24,475
1	85	86,143	-9,46	-24,472
1	86	86,145	-9,457	-24,47
1	87	86,148	-9,452	-24,467
1	88	86,151	-9,447	-24,464
1	89	86,154	-9,44	-24,461
1	90	86,16	-9,423	-24,453
1	91	86,164	-9,413	-24,448
1	92	86,168	-9,402	-24,443
1	93	86,172	-9,39	-24,439
1	94	86,176	-9,378	-24,434
1	95	86,186	-9,35	-24,425
1	96	86,19	-9,336	-24,421
1	97	86,195	-9,32	-24,416
1	98	86,199	-9,303	-24,41
1	99	86,203	-9,286	-24,405
1	100	86,21	-9,251	-24,391
1	101	86,213	-9,234	-24,384
1	102	86,216	-9,218	-24,376
1	103	86,219	-9,201	-24,367
1	104	86,222	-9,184	-24,357
1	105	86,227	-9,148	-24,336
1	106	86,229	-9,128	-24,324
1	107	86,231	-9,107	-24,311
1	108	86,232	-9,084	-24,298
1	109	86,233	-9,06	-24,284
1	110	86,234	-9,008	-24,253
1	111	86,234	-8,98	-24,237
1	112	86,233	-8,951	-24,219
1	113	86,232	-8,921	-24,202
1	114	86,231	-8,889	-24,183
1	115	86,227	-8,822	-24,145
1	116	86,224	-8,787	-24,124
1	117	86,22	-8,75	-24,103
1	118	86,216	-8,712	-24,08
1	119	86,211	-8,671	-24,056
1	120	86,199	-8,587	-24,007
1	121	86,193	-8,542	-23,982
1	122	86,187	-8,497	-23,958
1	123	86,183	-8,452	-23,933
1	124	86,18	-8,406	-23,909
1	125	86,181	-8,318	-23,862
1	126	86,185	-8,276	-23,839
1	127	86,191	-8,234	-23,815
1	128	86,2	-8,193	-23,79
1	129	86,21	-8,152	-23,765
1	130	86,232	-8,07	-23,711
1	131	86,242	-8,029	-23,683
1	132	86,25	-7,987	-23,655
1	133	86,255	-7,945	-23,626
1	134	86,258	-7,902	-23,596
1	135	86,254	-7,815	-23,537
1	136	86,249	-7,771	-23,508
1	137	86,242	-7,727	-23,479
1	138	86,235	-7,683	-23,45
1	139	86,228	-7,639	-23,422
1	140	86,217	-7,55	-23,368
1	141	86,213	-7,506	-23,343
1	142	86,21	-7,461	-23,318
1	143	86,209	-7,416	-23,294
1	144	86,208	-7,371	-23,271
1	145	86,208	-7,283	-23,226
1	146	86,209	-7,24	-23,204
1	147	86,21	-7,197	-23,182
1	148	86,211	-7,156	-23,16
1	149	86,212	-7,116	-23,138
1	150	86,217	-7,041	-23,094
1	151	86,219	-7,006	-23,072
1	152	86,222	-6,973	-23,051
1	153	86,224	-6,941	-23,03
1	154	86,226	-6,911	-23,01
1	155	86,23	-6,853	-22,974
1	156	86,232	-6,825	-22,958
1	157	86,234	-6,798	-22,943
1	158	86,237	-6,77	-22,93
1	159	86,239	-6,741	-22,918
1	160	86,245	-6,681	-22,897
1	161	86,249	-6,649	-22,888
1	162	86,253	-6,616	-22,879
1	163	86,257	-6,583	-22,872
1	164	86,262	-6,551	-22,865
1	165	86,272	-6,49	-22,85
1	166	86,277	-6,46	-22,842
1	167	86,282	-6,431	-22,834
1	168	86,286	-6,402	-22,825
1	169	86,29	-6,373	-22,815
1	170	86,297	-6,313	-22,793
1	171	86,3	-6,283	-22,781
1	172	86,302	-6,253	-22,768
1	173	86,303	-6,223	-22,755
1	174	86,303	-6,194	-22,74
1	175	86,298	-6,135	-22,71
1	176	86,294	-6,105	-22,694
1	177	86,29	-6,075	-22,677
1	178	86,286	-6,044	-22,661
1	179	86,282	-6,013	-22,646
1	180	86,278	-5,95	-22,619
1	181	86,278	-5,917	-22,607
1	182	86,28	-5,885	-22,598
1	183	86,282	-5,853	-22,59
1	184	86,285	-5,821	-22,583
1	185	86,29	-5,763	-22,575
1	186	86,291	-5,737	-22,573
1	187	86,292	-5,712	-22,572
1	188	86,292	-5,69	-22,573
1	189	86,293	-5,669	-22,574
1	190	86,294	-5,63	-22,583
1	191	86,296	-5,612	-22,59
1	192	86,299	-5,594	-22,598
1	193	86,303	-5,576	-22,608
1	194	86,308	-5,559	-22,619
1	195	86,319	-5,526	-22,645
1	196	86,325	-5,51	-22,659
1	197	86,331	-5,495	-22,674
1	198	86,336	-5,48	-22,688
1	199	86,339	-5,465	-22,703
1	200	86,341	-5,436	-22,732
1	201	86,34	-5,421	-22,745
1	202	86,337	-5,406	-22,758
1	203	86,332	-5,391	-22,77
1	204	86,326	-5,376	-22,781
1	205	86,312	-5,348	-22,802
1	206	86,305	-5,335	-22,811
1	207	86,296	-5,321	-22,82
1	208	86,287	-5,307	-22,829
1	209	86,278	-5,292	-22,837
1	210	86,259	-5,262	-22,854
1	211	86,25	-5,247	-22,862
1	212	86,241	-5,232	-22,87
1	213	86,232	-5,218	-22,878
1	214	86,224	-5,206	-22,886
1	215	86,209	-5,186	-22,9
1	216	86,203	-5,178	-22,907
1	217	86,197	-5,173	-22,915
1	218	86,191	-5,17	-22,922
1	219	86,186	-5,169	-22,93
1	220	86,177	-5,171	-22,949
1	221	86,174	-5,175	-22,96
1	222	86,171	-5,18	-22,972
1	223	86,17	-5,186	-22,984
1	224	86,169	-5,194	-22,997
1	225	86,17	-5,213	-23,023
1	226	86,173	-5,224	-23,036
1	227	86,176	-5,236	-23,049
1	228	86,18	-5,248	-23,062
1	229	86,185	-5,262	-23,076
1	230	86,195	-5,291	-23,103
1	231	86,201	-5,308	-23,116
1	232	86,207	-5,328	-23,129
1	233	86,212	-5,351	-23,142
1	234	86,217	-5,376	-23,155
