1	1	94,131	-0,856	-28,529
1	2	94,132	-0,836	-28,481
1	3	94,132	-0,818	-28,432
1	4	94,13	-0,803	-28,383
1	5	94,118	-0,779	-28,289
1	6	94,108	-0,767	-28,243
1	7	94,096	-0,755	-28,198
1	8	94,083	-0,742	-28,152
1	9	94,067	-0,726	-28,105
1	10	94,032	-0,686	-28,011
1	11	94,013	-0,662	-27,963
1	12	93,993	-0,636	-27,915
1	13	93,973	-0,609	-27,866
1	14	93,952	-0,581	-27,817
1	15	93,912	-0,524	-27,721
1	16	93,893	-0,494	-27,673
1	17	93,876	-0,464	-27,626
1	18	93,862	-0,433	-27,579
1	19	93,849	-0,401	-27,533
1	20	93,831	-0,338	-27,444
1	21	93,826	-0,307	-27,402
1	22	93,822	-0,279	-27,362
1	23	93,821	-0,253	-27,324
1	24	93,822	-0,231	-27,288
1	25	93,828	-0,198	-27,224
1	26	93,833	-0,189	-27,196
1	27	93,839	-0,184	-27,171
1	28	93,845	-0,183	-27,148
1	29	93,851	-0,185	-27,129
1	30	93,861	-0,201	-27,1
1	31	93,866	-0,213	-27,09
1	32	93,868	-0,226	-27,084
1	33	93,872	-0,241	-27,081
1	34	93,876	-0,256	-27,082
1	35	93,885	-0,286	-27,094
1	36	93,891	-0,299	-27,104
1	37	93,898	-0,312	-27,117
1	38	93,905	-0,324	-27,132
1	39	93,912	-0,334	-27,148
1	40	93,924	-0,352	-27,186
1	41	93,93	-0,361	-27,207
1	42	93,934	-0,369	-27,23
1	43	93,937	-0,377	-27,254
1	44	93,939	-0,386	-27,282
1	45	93,94	-0,409	-27,343
1	46	93,939	-0,424	-27,376
1	47	93,936	-0,441	-27,411
1	48	93,933	-0,461	-27,446
1	49	93,928	-0,484	-27,481
1	50	93,916	-0,54	-27,549
1	51	93,91	-0,573	-27,581
1	52	93,903	-0,61	-27,612
1	53	93,897	-0,651	-27,641
1	54	93,891	-0,695	-27,668
1	55	93,881	-0,792	-27,717
1	56	93,877	-0,844	-27,74
1	57	93,875	-0,897	-27,761
1	58	93,873	-0,95	-27,782
1	59	93,873	-1,003	-27,802
1	60	93,874	-1,109	-27,843
1	61	93,874	-1,161	-27,865
1	62	93,874	-1,213	-27,889
1	63	93,874	-1,264	-27,915
1	64	93,873	-1,315	-27,944
1	65	93,871	-1,415	-28,009
1	66	93,87	-1,464	-28,045
1	67	93,869	-1,512	-28,084
1	68	93,868	-1,559	-28,126
1	69	93,869	-1,605	-28,169
1	70	93,875	-1,69	-28,264
1	71	93,88	-1,729	-28,314
1	72	93,886	-1,765	-28,365
1	73	93,894	-1,799	-28,416
1	74	93,902	-1,83	-28,466
1	75	93,918	-1,886	-28,563
1	76	93,925	-1,911	-28,608
1	77	93,931	-1,934	-28,651
1	78	93,936	-1,957	-28,691
1	79	93,94	-1,978	-28,728
1	80	93,946	-2,018	-28,796
1	81	93,947	-2,037	-28,827
1	82	93,947	-2,055	-28,856
1	83	93,946	-2,074	-28,883
1	84	93,944	-2,093	-28,908
1	85	93,939	-2,131	-28,95
1	86	93,935	-2,151	-28,968
1	87	93,931	-2,171	-28,984
1	88	93,928	-2,192	-28,999
1	89	93,925	-2,212	-29,013
1	90	93,922	-2,253	-29,042
1	91	93,923	-2,274	-29,058
1	92	93,925	-2,294	-29,077
1	93	93,928	-2,314	-29,098
1	94	93,933	-2,334	-29,121
1	95	93,947	-2,371	-29,175
1	96	93,957	-2,387	-29,205
1	97	93,969	-2,402	-29,236
1	98	93,981	-2,415	-29,269
1	99	93,995	-2,426	-29,301
1	100	94,022	-2,442	-29,362
1	101	94,034	-2,447	-29,389
1	102	94,044	-2,451	-29,414
1	103	94,052	-2,452	-29,436
1	104	94,057	-2,451	-29,454
1	105	94,057	-2,441	-29,481
1	106	94,051	-2,431	-29,49
1	107	94,043	-2,418	-29,496
1	108	94,031	-2,403	-29,5
1	109	94,017	-2,386	-29,501
1	110	93,981	-2,348	-29,498
1	111	93,96	-2,328	-29,494
1	112	93,939	-2,309	-29,489
1	113	93,916	-2,29	-29,484
1	114	93,894	-2,272	-29,48
1	115	93,853	-2,239	-29,472
1	116	93,835	-2,225	-29,47
1	117	93,819	-2,213	-29,47
1	118	93,805	-2,201	-29,471
1	119	93,792	-2,19	-29,473
1	120	93,773	-2,169	-29,477
1	121	93,765	-2,157	-29,48
1	122	93,757	-2,144	-29,482
1	123	93,75	-2,13	-29,482
1	124	93,743	-2,113	-29,481
1	125	93,73	-2,074	-29,472
1	126	93,725	-2,052	-29,463
1	127	93,72	-2,029	-29,452
1	128	93,717	-2,004	-29,437
1	129	93,714	-1,979	-29,421
1	130	93,713	-1,928	-29,383
1	131	93,713	-1,903	-29,363
